KEY,NUCLIDE,METHOD,< VALUE_Bq/m³,VALUE_Bq/m³,ERROR%_m³,DATE_OF_ENTRY
"WDHIG1988502","CS137","4",,69,14,
"WDHIG1988511","CS134","4",,18.5,89,
"WDHIG1988511","CS137","4",,79.5,21,
"WDHIG1988513","CS134","4",,15.2,73,
"WDHIG1988513","CS137","4",,77.5,24,
"WDHIG1988515","CS134","4",,16.2,93,
"WDHIG1988515","CS137","4",,74,19,
"WDHIG1988515","SR90","2",,14.6,28,
"WDHIG1988516","CS134","4",,15.8,73,
"WDHIG1988516","CS137","4",,76,17,
"WDHIG1988521","CS134","4",,16.4,76,
"WDHIG1988521","CS137","4",,80.90000000000001,24,
"WDHIG1988528","CS134","4",,16.5,92,
"WDHIG1988528","CS137","4",,85.7,22,
"WDHIG1988529","CS134","4",,18.7,71,
"WDHIG1988529","CS137","4",,86,21,
"WDHIG1988531","CS134","4",,16.2,73,
"WDHIG1988531","CS137","4",,85.40000000000001,24,
"WDHIG1988540","CS134","4",,17.1,57,
"WDHIG1988540","CS137","4",,78.09999999999999,21,
"WDHIG1988540","SR90","2",,15.4,28,
"WDHIG1988541","CS134","4",,15.2,77,
"WDHIG1988541","CS137","4",,72.8,18,
"WDHIG1988550","CS134","4",,15.9,97,
"WDHIG1988550","CS137","4",,75.2,25,
"WDHIG1988552","CS134","4",,15.1,67,
"WDHIG1988552","CS137","4",,78,21,
"WDHIG1988553","CS137","4",,71.09999999999999,16,
"WDHIG1989084","CS134","4",,14.1,84,
"WDHIG1989084","CS137","4",,75.3,22,
"WDHIG1989084","H3","5",,3130,8,
"WDHIG1989085","CS134","4",,14.5,71,
"WDHIG1989085","CS137","4",,80.09999999999999,22,
"WDHIG1989094","CS134","4",,15.6,7,
"WDHIG1989094","CS137","4",,89.3,18,
"WDHIG1989094","H3","5",,3790,8,
"WDHIG1989094","SR90","2",,16.3,27,
"WDHIG1989095","CS134","4",,12.4,77,
"WDHIG1989095","CS137","4",,72.09999999999999,14,
"WDHIG1989095","SR90","2",,14.6,34,
"WDHIG1989096","CS134","4",,15.2,77,
"WDHIG1989096","CS137","4",,86,19,
"WDHIG1989097","CS134","4",,12,54,
"WDHIG1989097","CS137","4",,71,17,
"WDHIG1989106","CS134","4",,16,5,
"WDHIG1989106","CS137","4",,89.8,14,
"WDHIG1989106","SR90","2",,15.5,32,
"WDHIG1989107","CS134","4",,10.7,85,
"WDHIG1989107","CS137","4",,65.59999999999999,15,
"WDHIG1989107","SR90","2",,13.6,4,
"WDHIG1989108","CS134","4",,18.1,56,
"WDHIG1989108","CS137","4",,98.5,17,
"WDHIG1989109","CS134","4",,18.3,58,
"WDHIG1989109","CS137","4",,93.2,17,
"WDHIG1989110","CS134","4",,19.1,85,
"WDHIG1989110","CS137","4",,98.8,17,
"WDHIG1989110","H3","5",,4010,7,
"WDHIG1989110","SR90","2",,10.3,34,
"WDHIG1989111","CS134","4",,9.359999999999999,86,
"WDHIG1989111","CS137","4",,58.5,12,
"WDHIG1989111","SR90","2",,25.7,25,
"WDHIG1989119","AM241","1",,0.0017,39,
"WDHIG1989119","CS134","4",,19,73,
"WDHIG1989119","CS137","4",,96.5,2,
"WDHIG1989119","H3","5",,3990,7,
"WDHIG1989119","PU238","1",,0.0005,53,
"WDHIG1989119","PU239240","1",,0.0025,22,
"WDHIG1989119","SR90","2",,13.2,32,
"WDHIG1989120","AM241","1",,0.0008,79,
"WDHIG1989120","CS134","4",,18.9,69,
"WDHIG1989120","CS137","4",,95.3,17,
"WDHIG1989120","PU238","1",,0.0052,19,
"WDHIG1989120","PU239240","1",,0.0044,21,
"WDHIG1989120","SR90","2",,17.4,34,
"WDHIG1989121","CS134","4",,19.2,74,
"WDHIG1989121","CS137","4",,97.8,18,
"WDHIG1989121","SR90","2",,17.2,31,
"WDHIG1989122","CS134","4",,16.2,10,
"WDHIG1989122","CS137","4",,95.3,2,
"WDHIG1989122","SR90","2",,16,29,
"WDHIG1989123","CS134","4",,20.8,61,
"WDHIG1989123","CS137","4",,104,17,
"WDHIG1989124","CS134","4",,19.5,84,
"WDHIG1989124","CS137","4",,105,19,
"WDHIG1989125","AM241","1",,0.005,17,
"WDHIG1989125","CS134","4",,19.5,74,
"WDHIG1989125","CS137","4",,101,17,
"WDHIG1989125","PU238","1",,0.0012,30,
"WDHIG1989125","PU239240","1",,0.0026,22,
"WDHIG1989125","SR90","2",,18.2,32,
"WDHIG1989126","AM241","1",,0.0028,30,
"WDHIG1989126","CS134","4",,18.1,7,
"WDHIG1989126","CS137","4",,100,19,
"WDHIG1989126","PU238","1",,0.0005,50,
"WDHIG1989126","PU239240","1",,0.0063,16,
"WDHIG1989126","SR90","2",,16.8,3,
"WDHIG1989127","CS134","4",,20.3,72,
"WDHIG1989127","CS137","4",,104,16,
"WDHIG1989127","SR90","2",,17.5,4,
"WDHIG1989128","CS134","4",,19.6,93,
"WDHIG1989128","CS137","4",,97.09999999999999,17,
"WDHIG1989128","SR90","2",,17.8,44,
"WDHIG1989129","CS134","4",,20.8,81,
"WDHIG1989129","CS137","4",,102,19,
"WDHIG1989130","CS134","4",,20,78,
"WDHIG1989130","CS137","4",,106,18,
"WDHIG1989131","CS134","4",,21.3,46,
"WDHIG1989131","CS137","4",,110,15,
"WDHIG1989131","SR90","2",,17.1,29,
"WDHIG1989132","CS134","4",,23,66,
"WDHIG1989132","CS137","4",,108,13,
"WDHIG1989132","SR90","2",,19.3,27,
"WDHIG1989133","CS134","4",,19.9,63,
"WDHIG1989133","CS137","4",,104,19,
"WDHIG1989133","SR90","2",,19.8,27,
"WDHIG1989134","CS134","4",,17,10,
"WDHIG1989134","CS137","4",,91.3,21,
"WDHIG1989134","SR90","2",,17.9,3,
"WDHIG1989135","CS134","4",,22,69,
"WDHIG1989135","CS137","4",,108,16,
"WDHIG1989136","CS134","4",,20.8,71,
"WDHIG1989136","CS137","4",,107,18,
"WDHIG1989137","AM241","1",,0.00163,29,
"WDHIG1989137","CS134","4",,22.5,59,
"WDHIG1989137","CS137","4",,113,13,
"WDHIG1989137","PU238","1",,0.00263,19,
"WDHIG1989137","PU239240","1",,0.00493,14,
"WDHIG1989138","CS134","4",,24.5,82,
"WDHIG1989138","CS137","4",,117,17,
"WDHIG1989139","AM241","1",,0.00169,26,
"WDHIG1989139","CS134","4",,22.6,84,
"WDHIG1989139","CS137","4",,114,18,
"WDHIG1989139","PU238","1",,0.00154,21,
"WDHIG1989139","PU239240","1",,0.00241,17,
"WDHIG1989140","CS134","4",,22.9,58,
"WDHIG1989140","CS137","4",,115,14,
"WDHIG1989141","CS134","4",,21.2,56,
"WDHIG1989141","CS137","4",,110,16,
"WDHIG1989142","CS134","4",,25.2,62,
"WDHIG1989142","CS137","4",,121,17,
"WDHIG1989142","SR90","2",,19.8,3,
"WDHIG1989143","CS134","4",,24.9,53,
"WDHIG1989143","CS137","4",,122,14,
"WDHIG1989143","SR90","2",,19.2,28,
"WDHIG1989144","CS134","4",,23.3,63,
"WDHIG1989144","CS137","4",,121,13,
"WDHIG1989144","SR90","2",,20.4,28,
"WDHIG1989145","CS134","4",,17.4,69,
"WDHIG1989145","CS137","4",,92.90000000000001,21,
"WDHIG1989145","SR90","2",,18.9,33,
"WDHIG1989146","CS134","4",,10.6,10,
"WDHIG1989146","CS137","4",,57.2,21,
"WDHIG1989146","SR90","2",,19.5,28,
"WDHIG1989147","CS134","4",,23.5,58,
"WDHIG1989147","CS137","4",,120,17,
"WDHIG1989148","CS134","4",,23.8,67,
"WDHIG1989148","CS137","4",,121,18,
"WDHIG1989149","CS134","4",,29.1,43,
"WDHIG1989149","CS137","4",,150,11,
"WDHIG1989150","CS134","4",,29.8,58,
"WDHIG1989150","CS137","4",,145,14,
"WDHIG1989151","CS134","4",,26.4,46,
"WDHIG1989151","CS137","4",,139,16,
"WDHIG1989152","CS134","4",,22.8,44,
"WDHIG1989152","CS137","4",,114,16,
"WDHIG1989153","CS134","4",,9.67,75,
"WDHIG1989153","CS137","4",,61.2,18,
"WDHIG1989154","CS134","4",,8.91,79,
"WDHIG1989154","CS137","4",,53.9,2,
"WDHIG1989155","AM241","1",,0.00172,24,
"WDHIG1989155","CS134","4",,38.6,63,
"WDHIG1989155","CS137","4",,174,1,
"WDHIG1989155","PU238","1",,0.00592,14,
"WDHIG1989155","PU239240","1",,0.00361,18,
"WDHIG1989155","SR90","2",,19.1,28,
"WDHIG1989156","CS134","4",,34.1,42,
"WDHIG1989156","CS137","4",,159,14,
"WDHIG1989157","CS134","4",,25.8,77,
"WDHIG1989157","CS137","4",,124,15,
"WDHIG1989158","CS134","4",,16.9,82,
"WDHIG1989158","CS137","4",,89.09999999999999,2,
"WDHIG1989159","CS134","4",,8.69,11,
"WDHIG1989159","CS137","4",,51.3,18,
"WDHIG1989160","CS134","4",,6.82,10,
"WDHIG1989160","CS137","4",,46.6,23,
"WDHIG1989162","CS134","4",,7.89,69,
"WDHIG1989162","CS137","4",,45.7,2,
"WDHIG1989163","CS134","4",,7.41,10,
"WDHIG1989163","CS137","4",,45.1,2,
"WDHIG1989164","CS134","4",,6.17,15,
"WDHIG1989164","CS137","4",,42.6,21,
"WDHIG1989165","CS134","4",,6.38,98,
"WDHIG1989165","CS137","4",,41.6,23,
"WDHIG1989165","SR90","2",,18.9,33,
"WDHIG1989166","AM241","1",,0.00038,50,
"WDHIG1989166","PU238","1",,0.00202,20,
"WDHIG1989166","PU239240","1",,0.0014,25,
"WDHIG1989167","CS134","4",,31.3,46,
"WDHIG1989167","CS137","4",,158,15,
"WDHIG1989168","CS134","4",,28.7,51,
"WDHIG1989168","CS137","4",,146,12,
"WDHIG1989169","CS134","4",,26.4,71,
"WDHIG1989169","CS137","4",,124,16,
"WDHIG1989170","CS134","4",,15.6,58,
"WDHIG1989170","CS137","4",,84.40000000000001,17,
"WDHIG1989171","CS134","4",,11.3,95,
"WDHIG1989171","CS137","4",,57.6,16,
"WDHIG1989172","CS134","4",,46.5,42,
"WDHIG1989172","CS137","4",,231,12,
"WDHIG1989173","CS134","4",,40.2,38,
"WDHIG1989173","CS137","4",,193,11,
"WDHIG1989174","CS134","4",,28.5,47,
"WDHIG1989174","CS137","4",,136,12,
"WDHIG1989175","CS134","4",,28.9,67,
"WDHIG1989175","CS137","4",,144,12,
"WDHIG1989176","CS134","4",,26.4,52,
"WDHIG1989176","CS137","4",,133,15,
"WDHIG1989177","CS134","4",,51.2,33,
"WDHIG1989177","CS137","4",,248,9,
"WDHIG1989178","CS134","4",,46,42,
"WDHIG1989178","CS137","4",,214,11,
"WDHIG1989179","CS134","4",,37.3,55,
"WDHIG1989179","CS137","4",,189,17,
"WDHIG1989180","CS134","4",,54,43,
"WDHIG1989180","CS137","4",,264,11,
"WDHIG1989181","CS134","4",,57.4,4,
"WDHIG1989181","CS137","4",,273,1,
"WDHIG1989182","CS134","4",,40.7,5,
"WDHIG1989182","CS137","4",,195,1,
"WDHIG1989183","CS134","4",,35.1,49,
"WDHIG1989183","CS137","4",,170,12,
"WDHIG1989184","CS134","4",,32.2,5,
"WDHIG1989184","CS137","4",,166,14,
"WDHIG1989185","CS134","4",,33.1,51,
"WDHIG1989185","CS137","4",,170,13,
"WDHIG1989186","CS134","4",,34.3,46,
"WDHIG1989186","CS137","4",,171,13,
"WDHIG1989187","AM241","1",,0.0109,10,
"WDHIG1989187","PU238","1",,0.00117,23,
"WDHIG1989187","PU239240","1",,0.00368,13,
"WDHIG1989188","AM241","1",,0.0015,32,
"WDHIG1989188","CS134","4",,53.7,38,
"WDHIG1989188","CS137","4",,256,12,
"WDHIG1989188","PU238","1",,0.00029,99,
"WDHIG1989188","PU239240","1",,0.00248,45,
"WDHIG1989188","SR90","2",,19.1,35,
"WDHIG1989189","CS134","4",,49.6,49,
"WDHIG1989189","CS137","4",,249,9,
"WDHIG1989189","SR90","2",,20.3,36,
"WDHIG1989190","CS134","4",,41.3,41,
"WDHIG1989190","CS137","4",,192,1,
"WDHIG1989190","SR90","2",,19.8,37,
"WDHIG1989191","CS134","4",,26.7,73,
"WDHIG1989191","CS137","4",,133,15,
"WDHIG1989191","SR90","2",,18.7,26,
"WDHIG1989192","CS134","4",,26.3,83,
"WDHIG1989192","CS137","4",,124,17,
"WDHIG1989192","SR90","2",,19,28,
"WDHIG1989193","CS134","4",,22.1,47,
"WDHIG1989193","CS137","4",,113,17,
"WDHIG1989193","SR90","2",,18,27,
"WDHIG1989194","CS134","4",,24.1,79,
"WDHIG1989194","CS137","4",,117,13,
"WDHIG1989195","CS134","4",,23.4,84,
"WDHIG1989195","CS137","4",,122,18,
"WDHIG1989196","CS134","4",,15.7,95,
"WDHIG1989196","CS137","4",,80.8,15,
"WDHIG1989197","CS134","4",,8.890000000000001,10,
"WDHIG1989197","CS137","4",,53.9,19,
"WDHIG1989198","CS134","4",,9.630000000000001,51,
"WDHIG1989198","CS137","4",,57.7,16,
"WDHIG1989198","SR90","2",,16,29,
"WDHIG1989199","CS134","4",,24.2,73,
"WDHIG1989199","CS137","4",,119,19,
"WDHIG1989199","SR90","2",,18,31,
"WDHIG1989200","CS134","4",,22.9,8,
"WDHIG1989200","CS137","4",,111,18,
"WDHIG1989201","CS134","4",,22.9,5,
"WDHIG1989201","CS137","4",,106,19,
"WDHIG1989202","CS134","4",,20.4,92,
"WDHIG1989202","CS137","4",,96.8,15,
"WDHIG1989203","AM241","1",,0.00497,14,
"WDHIG1989203","CS134","4",,23,88,
"WDHIG1989203","CS137","4",,118,18,
"WDHIG1989203","PU238","1",,0.00045,99,
"WDHIG1989203","PU239240","1",,0.00462,29,
"WDHIG1989203","SR90","2",,17.4,39,
"WDHIG1989204","CS134","4",,23.7,91,
"WDHIG1989204","CS137","4",,114,19,
"WDHIG1989204","SR90","2",,17.7,29,
"WDHIG1989205","AM241","1",,0.00225,24,
"WDHIG1989205","CS134","4",,21.3,8,
"WDHIG1989205","CS137","4",,108,19,
"WDHIG1989205","PU238","1",,0.00074,30,
"WDHIG1989205","PU239240","1",,0.00216,19,
"WDHIG1989205","SR90","2",,13.7,35,
"WDHIG1989206","AM241","1",,0.0097,9,
"WDHIG1989206","CS134","4",,23.3,73,
"WDHIG1989206","CS137","4",,116,18,
"WDHIG1989206","PU238","1",,0.00171,22,
"WDHIG1989206","PU239240","1",,0.00327,18,
"WDHIG1989206","SR90","2",,18.3,28,
"WDHIG1989207","AM241","1",,0.0127,8,
"WDHIG1989207","CS134","4",,24.6,53,
"WDHIG1989207","CS137","4",,114,16,
"WDHIG1989207","PU238","1",,0.00068,40,
"WDHIG1989207","PU239240","1",,0.00557,13,
"WDHIG1989207","SR90","2",,18.3,42,
"WDHIG1989208","CS134","4",,32.6,56,
"WDHIG1989208","CS137","4",,162,12,
"WDHIG1989209","CS134","4",,30.4,56,
"WDHIG1989209","CS137","4",,140,14,
"WDHIG1989210","CS134","4",,25.3,67,
"WDHIG1989210","CS137","4",,122,16,
"WDHIG1989211","CS134","4",,22.4,5,
"WDHIG1989211","CS137","4",,109,12,
"WDHIG1989212","CS134","4",,9.01,88,
"WDHIG1989212","CS137","4",,54.8,18,
"WDHIG1989213","CS134","4",,7.92,79,
"WDHIG1989213","CS137","4",,52.3,19,
"WDHIG1989214","CS134","4",,27.7,67,
"WDHIG1989214","CS137","4",,132,12,
"WDHIG1989215","CS134","4",,28.9,64,
"WDHIG1989215","CS137","4",,140,15,
"WDHIG1989216","CS134","4",,23,87,
"WDHIG1989216","CS137","4",,126,13,
"WDHIG1989217","CS134","4",,19.1,85,
"WDHIG1989217","CS137","4",,97.8,17,
"WDHIG1989218","CS134","4",,7.79,75,
"WDHIG1989218","CS137","4",,49.6,14,
"WDHIG1989219","CS134","4",,25.3,63,
"WDHIG1989219","CS137","4",,121,16,
"WDHIG1989219","SR90","2",,16.9,29,
"WDHIG1989220","CS134","4",,26.7,63,
"WDHIG1989220","CS137","4",,126,16,
"WDHIG1989220","SR90","2",,16.2,3,
"WDHIG1989221","CS134","4",,23.8,87,
"WDHIG1989221","CS137","4",,116,16,
"WDHIG1989221","SR90","2",,16.6,3,
"WDHIG1989222","CS134","4",,18.3,91,
"WDHIG1989222","CS137","4",,92.09999999999999,22,
"WDHIG1989222","SR90","2",,17.6,3,
"WDHIG1989223","CS134","4",,7.4,12,
"WDHIG1989223","CS137","4",,49.3,17,
"WDHIG1989223","SR90","2",,18.2,3,
"WDHIG1989224","CS134","4",,21.6,72,
"WDHIG1989224","CS137","4",,116,16,
"WDHIG1989225","CS134","4",,23.4,71,
"WDHIG1989225","CS137","4",,119,17,
"WDHIG1989226","CS134","4",,22.7,8,
"WDHIG1989226","CS137","4",,111,18,
"WDHIG1989227","CS134","4",,21.6,56,
"WDHIG1989227","CS137","4",,114,16,
"WDHIG1989228","CS134","4",,7.12,13,
"WDHIG1989228","CS137","4",,45.8,2,
"WDHIG1989229","CS134","4",,5.27,12,
"WDHIG1989229","CS137","4",,38.3,22,
"WDHIG1989230","CS134","4",,22.8,66,
"WDHIG1989230","CS137","4",,107,19,
"WDHIG1989230","SR90","2",,18.8,27,
"WDHIG1989231","CS134","4",,21.7,68,
"WDHIG1989231","CS137","4",,102,16,
"WDHIG1989232","CS134","4",,20.8,77,
"WDHIG1989232","CS137","4",,110,13,
"WDHIG1989233","CS134","4",,14.3,10,
"WDHIG1989233","CS137","4",,79.3,23,
"WDHIG1989234","CS134","4",,3.67,26,
"WDHIG1989234","CS137","4",,30.8,31,
"WDHIG1989234","SR90","2",,19.8,29,
"WDHIG1989235","CS134","4",,23.3,78,
"WDHIG1989235","CS137","4",,113,17,
"WDHIG1989236","CS134","4",,22.2,67,
"WDHIG1989236","CS137","4",,114,19,
"WDHIG1989237","CS134","4",,20.7,7,
"WDHIG1989237","CS137","4",,110,19,
"WDHIG1989238","CS134","4",,20.9,87,
"WDHIG1989238","CS137","4",,108,2,
"WDHIG1989239","CS134","4",,8.949999999999999,82,
"WDHIG1989239","CS137","4",,51,16,
"WDHIG1989240","CS134","4",,3.79,17,
"WDHIG1989240","CS137","4",,33.3,27,
"WDHIG1989241","CS134","4",,22.8,8,
"WDHIG1989241","CS137","4",,113,17,
"WDHIG1989241","SR90","2",,18.8,27,
"WDHIG1989242","CS134","4",,21.9,69,
"WDHIG1989242","CS137","4",,117,17,
"WDHIG1989242","SR90","2",,24.3,29,
"WDHIG1989243","CS134","4",,22.5,71,
"WDHIG1989243","CS137","4",,112,17,
"WDHIG1989243","SR90","2",,19.4,29,
"WDHIG1989244","CS134","4",,20.8,79,
"WDHIG1989244","CS137","4",,108,18,
"WDHIG1989244","SR90","2",,20.3,3,
"WDHIG1989245","CS134","4",,8.199999999999999,71,
"WDHIG1989245","CS137","4",,52,17,
"WDHIG1989245","SR90","2",,18.3,31,
"WDHIG1989246","CS134","4",,19.7,61,
"WDHIG1989246","CS137","4",,108,18,
"WDHIG1989247","CS134","4",,22.4,6,
"WDHIG1989247","CS137","4",,111,2,
"WDHIG1989248","CS134","4",,22.1,87,
"WDHIG1989248","CS137","4",,109,17,
"WDHIG1989249","CS134","4",,16,4,
"WDHIG1989249","CS137","4",,81.3,11,
"WDHIG1989250","CS134","4",,21.8,68,
"WDHIG1989250","CS137","4",,111,19,
"WDHIG1989251","CS134","4",,22,63,
"WDHIG1989251","CS137","4",,108,19,
"WDHIG1989252","CS134","4",,22.8,48,
"WDHIG1989252","CS137","4",,113,18,
"WDHIG1989253","CS134","4",,13.5,63,
"WDHIG1989253","CS137","4",,72.3,16,
"WDHIG1989254","CS134","4",,21.8,55,
"WDHIG1989254","CS137","4",,105,17,
"WDHIG1989254","SR90","2",,22.8,32,
"WDHIG1989255","CS134","4",,20.9,69,
"WDHIG1989255","CS137","4",,105,19,
"WDHIG1989255","SR90","2",,17,25,
"WDHIG1989256","CS134","4",,20.9,67,
"WDHIG1989256","CS137","4",,107,18,
"WDHIG1989256","SR90","2",,16.2,31,
"WDHIG1989257","CS134","4",,17.2,39,
"WDHIG1989257","CS137","4",,90.09999999999999,11,
"WDHIG1989257","SR90","2",,18.5,25,
"WDHIG1989258","CS134","4",,20.8,69,
"WDHIG1989258","CS137","4",,103,18,
"WDHIG1989259","CS134","4",,19,65,
"WDHIG1989259","CS137","4",,100,19,
"WDHIG1989260","CS134","4",,22,51,
"WDHIG1989260","CS137","4",,106,17,
"WDHIG1989261","CS134","4",,17.6,54,
"WDHIG1989261","CS137","4",,88.2,2,
"WDHIG1989262","AM241","1",,0.00086,59,
"WDHIG1989262","CS134","4",,19.3,58,
"WDHIG1989262","CS137","4",,97.09999999999999,19,
"WDHIG1989262","PU238","1",,0.00113,37,
"WDHIG1989262","PU239240","1",,0.00191,34,
"WDHIG1989262","SR90","2",,16.2,26,
"WDHIG1989263","CS134","4",,18.9,52,
"WDHIG1989263","CS137","4",,92,16,
"WDHIG1989264","CS134","4",,22.1,54,
"WDHIG1989264","CS137","4",,105,19,
"WDHIG1989265","CS134","4",,19.8,73,
"WDHIG1989265","CS137","4",,95,15,
"WDHIG1989266","AM241","1",,0.0114,13,
"WDHIG1989266","CS134","4",,16.2,7,
"WDHIG1989266","CS137","4",,89,21,
"WDHIG1989266","PU238","1",,0.00058,56,
"WDHIG1989266","PU239240","1",,0.00234,27,
"WDHIG1989266","SR90","2",,16,29,
"WDHIG1989267","CS134","4",,20.3,71,
"WDHIG1989267","CS137","4",,102,22,
"WDHIG1989267","SR90","2",,15.9,27,
"WDHIG1989268","CS134","4",,18.9,69,
"WDHIG1989268","CS137","4",,110,15,
"WDHIG1989269","CS134","4",,21.3,8,
"WDHIG1989269","CS137","4",,111,19,
"WDHIG1989270","CS134","4",,21.9,63,
"WDHIG1989270","CS137","4",,116,15,
"WDHIG1989271","CS134","4",,21.1,8,
"WDHIG1989271","CS137","4",,106,19,
"WDHIG1989272","CS134","4",,19.7,67,
"WDHIG1989272","CS137","4",,103,17,
"WDHIG1989273","CS134","4",,22.7,5,
"WDHIG1989273","CS137","4",,115,12,
"WDHIG1989273","SR90","2",,18,28,
"WDHIG1989274","CS134","4",,22.2,46,
"WDHIG1989274","CS137","4",,108,12,
"WDHIG1989274","SR90","2",,18.1,26,
"WDHIG1989275","CS134","4",,21.2,41,
"WDHIG1989275","CS137","4",,109,11,
"WDHIG1989275","SR90","2",,18.5,25,
"WDHIG1989276","CS134","4",,14,46,
"WDHIG1989276","CS137","4",,79.09999999999999,14,
"WDHIG1989276","SR90","2",,19.1,35,
"WDHIG1989277","CS134","4",,21.5,46,
"WDHIG1989277","CS137","4",,111,13,
"WDHIG1989278","CS134","4",,21.6,53,
"WDHIG1989278","CS137","4",,112,15,
"WDHIG1989279","CS134","4",,18.7,58,
"WDHIG1989279","CS137","4",,103,22,
"WDHIG1989280","CS134","4",,14.2,65,
"WDHIG1989280","CS137","4",,80.5,12,
"WDHIG1989281","AM241","1",,0.00381,24,
"WDHIG1989281","CS134","4",,21.5,37,
"WDHIG1989281","CS137","4",,113,11,
"WDHIG1989281","PU238","1",,0.00069,54,
"WDHIG1989281","PU239240","1",,0.00195,35,
"WDHIG1989281","SR90","2",,18.1,27,
"WDHIG1989282","CS134","4",,21.8,39,
"WDHIG1989282","CS137","4",,112,11,
"WDHIG1989283","AM241","1",,0.00079,51,
"WDHIG1989283","CS134","4",,20.4,55,
"WDHIG1989283","CS137","4",,105,14,
"WDHIG1989283","PU238","1",,0.0018,28,
"WDHIG1989283","PU239240","1",,0.00303,22,
"WDHIG1989283","SR90","2",,17.5,32,
"WDHIG1989284","CS134","4",,21.8,45,
"WDHIG1989284","CS137","4",,107,12,
"WDHIG1989285","CS134","4",,20.4,51,
"WDHIG1989285","CS137","4",,106,14,
"WDHIG1989286","CS134","4",,21.4,67,
"WDHIG1989286","CS137","4",,103,17,
"WDHIG1989286","SR90","2",,16.9,39,
"WDHIG1989287","CS134","4",,20.7,64,
"WDHIG1989287","CS137","4",,107,17,
"WDHIG1989287","SR90","2",,16.9,38,
"WDHIG1989288","CS134","4",,21.8,64,
"WDHIG1989288","CS137","4",,109,17,
"WDHIG1989289","CS134","4",,17.2,84,
"WDHIG1989289","CS137","4",,90,17,
"WDHIG1989290","CS134","4",,19.4,62,
"WDHIG1989290","CS137","4",,96.2,15,
"WDHIG1989291","CS134","4",,13,42,
"WDHIG1989291","CS137","4",,75.59999999999999,13,
"WDHIG1989292","AM241","1",,0.00214,29,
"WDHIG1989292","CS134","4",,18.2,8,
"WDHIG1989292","CS137","4",,98,24,
"WDHIG1989292","PU238","1",,0.00034,75,
"WDHIG1989292","PU239240","1",,0.00184,39,
"WDHIG1989292","SR90","2",,17.1,27,
"WDHIG1989293","AM241","1",,0.00137,37,
"WDHIG1989293","CS134","4",,13.9,91,
"WDHIG1989293","CS137","4",,78.90000000000001,26,
"WDHIG1989293","PU238","1",,0.00043,58,
"WDHIG1989293","PU239240","1",,0.00674,18,
"WDHIG1989293","SR90","2",,15.6,29,
"WDHIG1989302","AM241","1",,0.00091,41,
"WDHIG1989302","CS134","4",,16.2,73,
"WDHIG1989302","CS137","4",,93.09999999999999,18,
"WDHIG1989302","PU238","1",,0.001,,
"WDHIG1989302","PU239240","1",,0.00333,24,
"WDHIG1989303","AM241","1",,0.00298,26,
"WDHIG1989303","CS134","4",,17.7,7,
"WDHIG1989303","CS137","4",,84.90000000000001,17,
"WDHIG1989303","PU238","1",,0.0008,53,
"WDHIG1989303","PU239240","1",,0.0043,21,
"WDHIG1989326","CS134","4",,13.2,47,
"WDHIG1989326","CS137","4",,82.5,14,
"WDHIG1989326","SR90","2",,13.8,34,
"WDHIG1989438","CS134","4",,11,73,
"WDHIG1989438","CS137","4",,73.09999999999999,12,
"WDHIG1989447","CS134","4",,10.4,62,
"WDHIG1989447","CS137","4",,72.09999999999999,16,
"WDHIG1989456","CS134","4",,12.4,12,
"WDHIG1989456","CS137","4",,73.2,17,
"WDHIG1989465","CS134","4",,10.6,93,
"WDHIG1989465","CS137","4",,69,24,
"WDHIG1989465","SR90","2",,13.9,39,
"WDHIG1989467","CS134","4",,9.460000000000001,88,
"WDHIG1989467","CS137","4",,67.59999999999999,14,
"WDHIG1989467","SR90","2",,12.7,51,
"WDHIG1989468","CS134","4",,10.9,88,
"WDHIG1989468","CS137","4",,67.3,2,
"WDHIG1989477","CS134","4",,10.7,10,
"WDHIG1989477","CS137","4",,67.2,16,
"WDHIG1989486","CS134","4",,10.6,77,
"WDHIG1989486","CS137","4",,72.90000000000001,16,
"WDHIG1989495","CS134","4",,12.1,89,
"WDHIG1989495","CS137","4",,72,16,
"WDHIG1989504","CS134","4",,12.1,85,
"WDHIG1989504","CS137","4",,78.5,15,
"WDHIG1989513","AM241","1",,0.00216,24,
"WDHIG1989513","CS134","4",,11.4,67,
"WDHIG1989513","CS137","4",,76.59999999999999,18,
"WDHIG1989513","PU238","1",,0.00026,50,
"WDHIG1989513","PU239240","1",,0.0031,15,
"WDHIG1989513","SR90","2",,15.8,51,
"WDHIG1989514","AM241","1",,0.00024,88,
"WDHIG1989514","CS134","4",,11.1,87,
"WDHIG1989514","CS137","4",,70.5,18,
"WDHIG1989514","PU238","1",,0.00045,43,
"WDHIG1989514","PU239240","1",,0.00191,20,
"WDHIG1989523","CS134","4",,12.9,76,
"WDHIG1989523","CS137","4",,77.5,13,
"WDHIG1989532","CS134","4",,13,98,
"WDHIG1989532","CS137","4",,84.3,2,
"WDHIG1989534","CS134","4",,13.6,61,
"WDHIG1989534","CS137","4",,84.3,18,
"WDHIG1989543","AM241","1",,9.000000000000001e-05,,
"WDHIG1989543","CS134","4",,12.9,89,
"WDHIG1989543","CS137","4",,82.2,15,
"WDHIG1989543","PU238","1",,0.00078,40,
"WDHIG1989543","PU239240","1",,0.00235,20,
"WDHIG1989543","SR90","2",,15.8,52,
