KEY,COUNTRY,LABORATORY,SEQUENCE,DATE,YEAR,MONTH,DAY,STATION,LATITUDE (ddmmmm),LATITUDE (dddddd),LONGITUDE (ddmmmm),LONGITUDE (dddddd),TDEPTH,SDEPTH,SALIN,TTEMP,FILT,MORS_SUBBASIN,HELCOM_SUBBASIN,DATE_OF_ENTRY
"WCLOR1987037",67,"CLOR",1987037,"07/01/87 00:00:00",1987,7,1,"SM1",54.34,54.5667,18.41,18.6833,33,0,7.28,,"N",4,4,
"WCLOR1987038",67,"CLOR",1987038,"07/01/87 00:00:00",1987,7,1,"SM1",54.34,54.5667,18.41,18.6833,33,30,7.47,,"N",4,4,
"WCLOR1987039",67,"CLOR",1987039,"06/30/87 00:00:00",1987,6,30,"SM2",54.51,54.85,18.09,18.15,12,0,7.1,,"N",4,9,
"WCLOR1987040",67,"CLOR",1987040,"06/28/87 00:00:00",1987,6,28,"SM5",54.2,54.3333,14.25,14.4167,9,0,6.95,,"N",2,6,
"WCLOR1987041",67,"CLOR",1987041,"07/01/87 00:00:00",1987,7,1,"P116",54.3901,54.6502,19.1706,19.2843,88,0,6.72,,"N",4,4,
"WCLOR1987042",67,"CLOR",1987042,"07/01/87 00:00:00",1987,7,1,"P116",54.3901,54.6502,19.1706,19.2843,88,85,10.05,,"N",4,4,
"WCLOR1987043",67,"CLOR",1987043,"06/28/87 00:00:00",1987,6,28,"K11",54.2605,54.4342,15.23,15.3833,31,0,7.54,,"N",6,6,
"WCLOR1987044",67,"CLOR",1987044,"06/28/87 00:00:00",1987,6,28,"K11",54.2605,54.4342,15.23,15.3833,31,28,7.7,,"N",6,6,
"WCLOR1987045",67,"CLOR",1987045,"07/01/87 00:00:00",1987,7,1,"P110",54.3,54.5,19.0608,19.1013,70,0,7.17,,"N",4,4,
"WCLOR1987046",67,"CLOR",1987046,"07/01/87 00:00:00",1987,7,1,"P110",54.3,54.5,19.0608,19.1013,70,65,9.17,,"N",4,4,
"WCLOR1987047",67,"CLOR",1987047,"07/01/87 00:00:00",1987,7,1,"2N2",54.23,54.3833,18.5705,18.9508,15,0,3.48,,"N",4,4,
"WCLOR1987048",67,"CLOR",1987048,"07/01/87 00:00:00",1987,7,1,"ZN2",54.23,54.3833,18.5705,18.9508,15,13,7.24,,"N",4,4,
"WCLOR1987049",67,"CLOR",1987049,"06/30/87 00:00:00",1987,6,30,"P14",54.5,54.8333,16.3005,16.5008,11,0,7.5,,"N",4,6,
"WCLOR1988001",67,"CLOR",1988001,"07/02/88 00:00:00",1988,7,2,"P63",55.21,55.35,19.035,19.0583,83,0,7.27,,"N",4,9,
"WCLOR1988002",67,"CLOR",1988002,"07/02/88 00:00:00",1988,7,2,"P63",55.21,55.35,19.035,19.0583,83,80,9.94,,"N",4,9,
"WCLOR1988003",67,"CLOR",1988003,"07/02/88 00:00:00",1988,7,2,"P140",55.33,55.55,18.24,18.4,90,0,7.22,,"N",4,9,
"WCLOR1988004",67,"CLOR",1988004,"07/02/88 00:00:00",1988,7,2,"P140",55.33,55.55,18.24,18.4,90,50,7.55,,"N",4,9,
"WCLOR1988005",67,"CLOR",1988005,"07/02/88 00:00:00",1988,7,2,"P140",55.3,55.5,18.24,18.4,90,86,9.34,,"N",4,9,
"WCLOR1988006",67,"CLOR",1988006,"07/03/88 00:00:00",1988,7,3,"P2",55.175,55.2917,18,18,75,0,7.37,,"N",4,9,
"WCLOR1988007",67,"CLOR",1988007,"07/03/88 00:00:00",1988,7,3,"P2",55.175,55.2917,18,18,75,72,9.81,,"N",4,9,
"WCLOR1988008",67,"CLOR",1988008,"07/03/88 00:00:00",1988,7,3,"P3",55.13,55.2167,17.04,17.0667,93,0,7.45,,"N",4,6,
"WCLOR1988009",67,"CLOR",1988009,"07/03/88 00:00:00",1988,7,3,"P3",55.13,55.2167,17.04,17.0667,93,50,7.65,,"N",4,6,
"WCLOR1988010",67,"CLOR",1988010,"07/03/88 00:00:00",1988,7,3,"P3",55.13,55.2167,17.04,17.0667,93,84,11.6,,"N",4,6,
"WCLOR1988011",67,"CLOR",1988011,"07/04/88 00:00:00",1988,7,4,"P5",55.15,55.25,15.59,15.9833,91,0,7.46,,"N",6,6,
"WCLOR1988012",67,"CLOR",1988012,"07/04/88 00:00:00",1988,7,4,"P5",55.15,55.25,15.59,15.9833,91,86,14.18,,"N",6,6,
"WCLOR1988013",67,"CLOR",1988013,"07/04/88 00:00:00",1988,7,4,"P39",54.445,54.7417,15.08,15.1333,63,0,7.52,,"N",6,6,
"WCLOR1988014",67,"CLOR",1988014,"07/04/88 00:00:00",1988,7,4,"P39",54.445,54.7417,15.08,15.1333,63,30,7.58,,"N",6,6,
"WCLOR1988015",67,"CLOR",1988015,"07/04/88 00:00:00",1988,7,4,"P39",54.4403,54.7338,15.08,15.1333,63,59,10.91,,"N",6,6,
"WCLOR1988016",67,"CLOR",1988016,"07/05/88 00:00:00",1988,7,5,"B12",54.195,54.325,14.251,14.4183,9,0,7.29,,"N",2,6,
"WCLOR1988017",67,"CLOR",1988017,"07/05/88 00:00:00",1988,7,5,"B12",54.195,54.325,14.251,14.4183,9,6,7.34,,"N",2,6,
"WCLOR1988018",67,"CLOR",1988018,"07/05/88 00:00:00",1988,7,5,"B13",54.04,54.0667,14.15,14.25,14,0,5.62,,"N",2,6,
"WCLOR1988019",67,"CLOR",1988019,"07/05/88 00:00:00",1988,7,5,"B13",54.04,54.0667,14.15,14.25,14,12,6.63,,"N",2,6,
"WCLOR1988020",67,"CLOR",1988020,"07/05/88 00:00:00",1988,7,5,"B15",54.045,54.075,14.415,14.6917,14,0,5.83,,"N",2,6,
"WCLOR1988021",67,"CLOR",1988021,"07/05/88 00:00:00",1988,7,5,"K11",54.265,54.4417,15.23,15.3833,31,0,7.39,,"N",6,6,
"WCLOR1988022",67,"CLOR",1988022,"07/05/88 00:00:00",1988,7,5,"K11",54.265,54.4417,15.23,15.3833,31,30,7.61,,"N",6,6,
"WCLOR1988023",67,"CLOR",1988023,"07/06/88 00:00:00",1988,7,6,"K3",54.125,54.2083,15.32,15.5333,13,0,7.42,,"N",6,6,
"WCLOR1988024",67,"CLOR",1988024,"07/06/88 00:00:00",1988,7,6,"M3",54.27,54.45,15.59,15.9833,36,0,7.5,,"N",6,6,
"WCLOR1988025",67,"CLOR",1988025,"07/06/88 00:00:00",1988,7,6,"M3",54.27,54.45,15.59,15.9833,36,32,7.65,,"N",6,6,
"WCLOR1988026",67,"CLOR",1988026,"07/07/88 00:00:00",1988,7,7,"P14",54.555,54.925,16.27,16.45,11,0,7.49,,"N",4,6,
"WCLOR1988027",67,"CLOR",1988027,"07/07/88 00:00:00",1988,7,7,"P16",54.38,54.6333,16.48,16.8,20,0,7.45,,"N",4,6,
"WCLOR1988028",67,"CLOR",1988028,"07/07/88 00:00:00",1988,7,7,"P16",54.38,54.6333,16.48,16.8,20,17,7.53,,"N",4,6,
"WCLOR1988029",67,"CLOR",1988029,"07/07/88 00:00:00",1988,7,7,"L7",54.5,54.8333,17.321,17.535,19,0,7.48,,"N",4,9,
"WCLOR1988030",67,"CLOR",1988030,"07/07/88 00:00:00",1988,7,7,"L7",54.5,54.8333,17.321,17.535,19,16,7.52,,"N",4,9,
"WCLOR1988031",67,"CLOR",1988031,"07/07/88 00:00:00",1988,7,7,"Z1",54.525,54.875,18.05,18.0833,19,0,7.45,,"N",4,9,
"WCLOR1988032",67,"CLOR",1988032,"07/07/88 00:00:00",1988,7,7,"Z1",54.525,54.875,18.05,18.0833,19,15,7.46,,"N",4,9,
"WCLOR1988033",67,"CLOR",1988033,"07/07/88 00:00:00",1988,7,7,"R4",54.53,54.8833,18.222,18.37,17,0,7.3,,"N",4,9,
"WCLOR1988034",67,"CLOR",1988034,"07/07/88 00:00:00",1988,7,7,"R4",54.53,54.8833,18.222,18.37,17,14,7.39,,"N",4,9,
"WCLOR1988035",67,"CLOR",1988035,"07/08/88 00:00:00",1988,7,8,"P1",54.5,54.8333,19.2,19.3333,109,0,7.2,,"N",4,4,
"WCLOR1988036",67,"CLOR",1988036,"07/08/88 00:00:00",1988,7,8,"P1",54.5,54.8333,19.2,19.3333,109,25,7.44,,"N",4,4,
"WCLOR1988037",67,"CLOR",1988037,"07/08/88 00:00:00",1988,7,8,"P1",54.5,54.8333,19.2,19.3333,109,50,7.58,,"N",4,4,
"WCLOR1988038",67,"CLOR",1988038,"07/08/88 00:00:00",1988,7,8,"P1",54.5,54.8333,19.2,19.3333,109,75,8.050000000000001,,"N",4,4,
"WCLOR1988039",67,"CLOR",1988039,"07/08/88 00:00:00",1988,7,8,"P1",54.5,54.8333,19.2,19.3333,109,103,10.75,,"N",4,4,
"WCLOR1988040",67,"CLOR",1988040,"07/08/88 00:00:00",1988,7,8,"P116",54.391,54.6517,19.176,19.2933,88,0,7.22,,"N",4,4,
"WCLOR1988041",67,"CLOR",1988041,"07/08/88 00:00:00",1988,7,8,"P116",54.391,54.6517,19.176,19.2933,88,85,9.6,,"N",4,4,
"WCLOR1988042",67,"CLOR",1988042,"07/09/88 00:00:00",1988,7,9,"P110",54.3,54.5,19.068,19.1133,70,0,7.11,,"N",4,4,
"WCLOR1988043",67,"CLOR",1988043,"07/09/88 00:00:00",1988,7,9,"P110",54.3,54.5,19.068,19.1133,70,67,8.140000000000001,,"N",4,4,
"WCLOR1988044",67,"CLOR",1988044,"07/10/88 00:00:00",1988,7,10,"ZN2",54.23,54.3833,18.565,18.9417,15,0,2.99,,"N",4,4,
"WCLOR1988045",67,"CLOR",1988045,"07/10/88 00:00:00",1988,7,10,"ZN2",54.23,54.3833,18.575,18.9583,15,13,6.71,,"N",4,4,
"WCLOR1988046",67,"CLOR",1988046,"07/10/88 00:00:00",1988,7,10,"SM1",54.34,54.5667,18.41,18.6833,33,0,6.91,,"N",4,4,
"WCLOR1988047",67,"CLOR",1988047,"07/10/88 00:00:00",1988,7,10,"SM1",54.34,54.5667,18.41,18.6833,33,30,7.51,,"N",4,4,
"WCLOR1989001",67,"CLOR",1989001,"06/16/89 00:00:00",1989,6,16,"P63",55.21,55.35,19.033,19.055,83,0,7.4,,"N",4,9,
"WCLOR1989002",67,"CLOR",1989002,"06/16/89 00:00:00",1989,6,16,"P63",55.21,55.35,19.033,19.055,83,76,7.52,,"N",4,9,
"WCLOR1989003",67,"CLOR",1989003,"06/16/89 00:00:00",1989,6,16,"P140",55.33,55.55,18.24,18.4,90,0,7.46,,"N",4,9,
"WCLOR1989004",67,"CLOR",1989004,"06/16/89 00:00:00",1989,6,16,"P140",55.33,55.55,18.24,18.4,90,50,7.58,,"N",4,9,
"WCLOR1989005",67,"CLOR",1989005,"06/16/89 00:00:00",1989,6,16,"P140",55.33,55.55,18.24,18.4,90,85,7.85,,"N",4,9,
"WCLOR1989006",67,"CLOR",1989006,"06/16/89 00:00:00",1989,6,16,"P2",55.173,55.2883,18,18,75,0,7.51,,"N",4,9,
"WCLOR1989007",67,"CLOR",1989007,"06/16/89 00:00:00",1989,6,16,"P2",55.173,55.2883,18,18,75,65,7.7,,"N",4,9,
"WCLOR1989008",67,"CLOR",1989008,"06/17/89 00:00:00",1989,6,17,"P3",55.13,55.2167,17.04,17.0667,93,0,7.6,,"N",4,6,
"WCLOR1989009",67,"CLOR",1989009,"06/17/89 00:00:00",1989,6,17,"P3",55.13,55.2167,17.04,17.0667,93,90,12.56,,"N",4,6,
"WCLOR1989010",67,"CLOR",1989010,"06/17/89 00:00:00",1989,6,17,"P5",55.15,55.25,15.59,15.9833,91,0,7.81,,"N",6,6,
"WCLOR1989011",67,"CLOR",1989011,"06/17/89 00:00:00",1989,6,17,"P5",55.15,55.25,15.59,15.9833,91,50,8.130000000000001,,"N",6,6,
"WCLOR1989012",67,"CLOR",1989012,"06/17/89 00:00:00",1989,6,17,"P5",55.15,55.25,15.59,15.9833,91,85,14.52,,"N",6,6,
"WCLOR1989013",67,"CLOR",1989013,"06/17/89 00:00:00",1989,6,17,"P39",54.443,54.7383,15.08,15.1333,63,0,7.71,,"N",6,6,
"WCLOR1989014",67,"CLOR",1989014,"06/17/89 00:00:00",1989,6,17,"P39",54.443,54.7383,15.08,15.1333,63,30,7.71,,"N",6,6,
"WCLOR1989015",67,"CLOR",1989015,"06/17/89 00:00:00",1989,6,17,"P39",54.443,54.7383,15.08,15.1333,63,60,10.58,,"N",6,6,
"WCLOR1989016",67,"CLOR",1989016,"06/18/89 00:00:00",1989,6,18,"B12",54.193,54.3217,14.2506,14.4177,9,0,7.98,,"N",2,6,
"WCLOR1989017",67,"CLOR",1989017,"06/18/89 00:00:00",1989,6,18,"B12",54.193,54.3217,14.2506,14.4177,9,6,7.97,,"N",2,6,
"WCLOR1989018",67,"CLOR",1989018,"06/18/89 00:00:00",1989,6,18,"B13",54.04,54.0667,14.15,14.25,14,0,7.76,,"N",2,6,
"WCLOR1989019",67,"CLOR",1989019,"06/18/89 00:00:00",1989,6,18,"B13",54.04,54.0667,14.15,14.25,14,10,7.74,,"N",2,6,
"WCLOR1989020",67,"CLOR",1989020,"06/18/89 00:00:00",1989,6,18,"B15",54.043,54.0717,14.413,14.6883,11,0,7.71,,"N",2,6,
"WCLOR1989021",67,"CLOR",1989021,"06/18/89 00:00:00",1989,6,18,"K11",54.263,54.4383,15.23,15.3833,31,0,7.75,,"N",6,6,
"WCLOR1989022",67,"CLOR",1989022,"06/18/89 00:00:00",1989,6,18,"K11",54.263,54.4383,15.23,15.3833,31,27,7.9,,"N",6,6,
"WCLOR1989023",67,"CLOR",1989023,"06/18/89 00:00:00",1989,6,18,"K3",54.123,54.205,15.32,15.5333,13,0,7.66,,"N",6,6,
"WCLOR1989024",67,"CLOR",1989024,"06/19/89 00:00:00",1989,6,19,"P14",54.553,54.9217,16.27,16.45,11,0,7.51,,"N",4,6,
"WCLOR1989025",67,"CLOR",1989025,"06/16/89 00:00:00",1989,6,16,"P16",54.38,54.6333,16.48,16.8,20,0,7.62,,"N",4,6,
"WCLOR1989026",67,"CLOR",1989026,"06/19/89 00:00:00",1989,6,19,"P16",54.38,54.6333,16.48,16.8,20,18,7.71,,"N",4,6,
"WCLOR1989027",67,"CLOR",1989027,"06/19/89 00:00:00",1989,6,19,"L7",54.5,54.8333,17.3206,17.5343,19,0,7.27,,"N",4,9,
"WCLOR1989028",67,"CLOR",1989028,"06/19/89 00:00:00",1989,6,19,"L7",54.5,54.8333,17.3206,17.5343,19,16,7.62,,"N",4,9,
"WCLOR1989029",67,"CLOR",1989029,"06/19/89 00:00:00",1989,6,19,"Z1",54.523,54.8717,18.05,18.0833,19,0,7.16,,"N",4,9,
"WCLOR1989030",67,"CLOR",1989030,"06/19/89 00:00:00",1989,6,19,"L7",54.5,54.8333,17.3206,17.5343,19,16,7.62,,"N",4,9,
"WCLOR1989031",67,"CLOR",1989031,"06/19/89 00:00:00",1989,6,19,"R4",54.53,54.8833,18.2212,18.3687,17,0,7.08,,"N",4,9,
"WCLOR1989032",67,"CLOR",1989032,"06/19/89 00:00:00",1989,6,19,"R4",54.53,54.8833,18.2212,18.3687,17,10,7.08,,"N",4,9,
"WCLOR1989033",67,"CLOR",1989033,"06/20/89 00:00:00",1989,6,20,"P1",54.5,54.8333,19.2,19.3333,109,0,7.34,,"N",4,4,
"WCLOR1989034",67,"CLOR",1989034,"06/20/89 00:00:00",1989,6,20,"P1",54.5,54.8333,19.2,19.3333,109,25,7.46,,"N",4,4,
"WCLOR1989035",67,"CLOR",1989035,"06/20/89 00:00:00",1989,6,20,"P1",54.5,54.8333,19.2,19.3333,109,50,7.54,,"N",4,4,
"WCLOR1989036",67,"CLOR",1989036,"06/20/89 00:00:00",1989,6,20,"P1",54.5,54.8333,19.2,19.3333,109,75,7.68,,"N",4,4,
"WCLOR1989037",67,"CLOR",1989037,"06/20/89 00:00:00",1989,6,20,"P1",54.5,54.8333,19.2,19.3333,109,103,11.15,,"N",4,4,
"WCLOR1989038",67,"CLOR",1989038,"06/20/89 00:00:00",1989,6,20,"P116",54.3906,54.651,19.1736,19.2893,88,0,7.38,,"N",4,4,
"WCLOR1989039",67,"CLOR",1989039,"06/20/89 00:00:00",1989,6,20,"P116",54.3906,54.651,19.1736,19.2893,88,80,9.58,,"N",4,4,
"WCLOR1989040",67,"CLOR",1989040,"06/20/89 00:00:00",1989,6,20,"P110",54.3,54.5,19.0648,19.108,70,0,7.06,,"N",4,4,
"WCLOR1989041",67,"CLOR",1989041,"06/20/89 00:00:00",1989,6,20,"P110",54.3,54.5,19.0648,19.108,70,65,7.98,,"N",4,4,
"WCLOR1989042",67,"CLOR",1989042,"06/20/89 00:00:00",1989,6,20,"ZN2",54.23,54.3833,18.573,18.955,15,0,4.78,,"N",4,4,
"WCLOR1989043",67,"CLOR",1989043,"04/03/89 00:00:00",1989,4,3,"ZN2",54.23,54.3833,18.563,18.9383,15,13,6.76,,"N",4,4,
"WCLOR1990001",67,"CLOR",1990001,"07/06/90 00:00:00",1990,7,6,"P140",55.33,55.55,18.24,18.4,90,0,7.2,,"N",4,9,
"WCLOR1990002",67,"CLOR",1990002,"07/06/90 00:00:00",1990,7,6,"P140",55.33,55.55,18.24,18.4,90,25,7.2,,"N",4,9,
"WCLOR1990003",67,"CLOR",1990003,"07/06/90 00:00:00",1990,7,6,"P140",55.33,55.55,18.24,18.4,90,85,8.699999999999999,,"N",4,9,
"WCLOR1990004",67,"CLOR",1990004,"07/06/90 00:00:00",1990,7,6,"P2",55.173,55.2883,18,18,75,0,7.4,,"N",4,9,
"WCLOR1990005",67,"CLOR",1990005,"07/06/90 00:00:00",1990,7,6,"P2",55.173,55.2883,18,18,75,65,8.4,,"N",4,9,
"WCLOR1990006",67,"CLOR",1990006,"07/06/90 00:00:00",1990,7,6,"P3",55.13,55.2167,17.04,17.0667,93,0,7.6,,"N",4,6,
"WCLOR1990007",67,"CLOR",1990007,"07/06/90 00:00:00",1990,7,6,"P3",55.13,55.2167,17.04,17.0667,93,85,11.2,,"N",4,6,
"WCLOR1990008",67,"CLOR",1990008,"07/07/90 00:00:00",1990,7,7,"P5",55.15,55.25,15.59,15.9833,91,0,7.6,,"N",6,6,
"WCLOR1990009",67,"CLOR",1990009,"07/07/90 00:00:00",1990,7,7,"P5",55.15,55.25,15.59,15.9833,91,50,8.1,,"N",6,6,
"WCLOR1990010",67,"CLOR",1990010,"07/07/90 00:00:00",1990,7,7,"P5",55.15,55.25,15.59,15.9833,91,75,13.4,,"N",6,6,
"WCLOR1990011",67,"CLOR",1990011,"07/07/90 00:00:00",1990,7,7,"P39",54.443,54.7383,15.08,15.1333,64,0,8,,"N",6,6,
"WCLOR1990012",67,"CLOR",1990012,"07/07/90 00:00:00",1990,7,7,"P39",54.443,54.7383,15.08,15.1333,64,25,8,,"N",6,6,
"WCLOR1990013",67,"CLOR",1990013,"07/07/90 00:00:00",1990,7,7,"P39",54.443,54.7383,15.08,15.1333,64,50,8.6,,"N",6,6,
"WCLOR1990014",67,"CLOR",1990014,"07/07/90 00:00:00",1990,7,7,"P39",54.443,54.7383,15.08,15.1333,64,60,10.6,,"N",6,6,
"WCLOR1990015",67,"CLOR",1990015,"07/07/90 00:00:00",1990,7,7,"B12",54.193,54.3217,14.2506,14.4177,8,0,8.4,,"N",2,6,
"WCLOR1990016",67,"CLOR",1990016,"07/07/90 00:00:00",1990,7,7,"B12",54.193,54.3217,14.2506,14.4177,8,6,8.4,,"N",2,6,
"WCLOR1990017",67,"CLOR",1990017,"07/08/90 00:00:00",1990,7,8,"B13",54.04,54.0667,14.15,14.25,13,0,7.8,,"N",2,6,
"WCLOR1990018",67,"CLOR",1990018,"07/08/90 00:00:00",1990,7,8,"B13",54.04,54.0667,14.15,14.25,13,11,7.8,,"N",2,6,
"WCLOR1990019",67,"CLOR",1990019,"07/08/90 00:00:00",1990,7,8,"MW4",54.32,54.5333,15.4,15.6667,57,0,7.9,,"N",6,6,
"WCLOR1990020",67,"CLOR",1990020,"07/08/90 00:00:00",1990,7,8,"K6",54.1524,54.254,15.32,15.5333,14,0,7.9,,"N",6,6,
"WCLOR1990021",67,"CLOR",1990021,"07/08/90 00:00:00",1990,7,8,"K6",54.1524,54.254,15.32,15.5333,14,12,8.1,,"N",6,6,
"WCLOR1990022",67,"CLOR",1990022,"07/09/90 00:00:00",1990,7,9,"P16",54.38,54.6333,16.48,16.8,16,0,7.9,,"N",4,6,
"WCLOR1990023",67,"CLOR",1990023,"07/09/90 00:00:00",1990,7,9,"P16",54.38,54.6333,16.48,16.8,16,14,8,,"N",4,6,
"WCLOR1990024",67,"CLOR",1990024,"07/09/90 00:00:00",1990,7,9,"L7",54.5,54.8333,17.3206,17.5343,20,0,7.8,,"N",4,9,
"WCLOR1990025",67,"CLOR",1990025,"07/09/90 00:00:00",1990,7,9,"L7",54.5,54.8333,17.3206,17.5343,20,18,7.9,,"N",4,9,
"WCLOR1990026",67,"CLOR",1990026,"07/10/90 00:00:00",1990,7,10,"Z1",54.523,54.8717,18.05,18.0833,15,0,7.9,,"N",4,9,
"WCLOR1990027",67,"CLOR",1990027,"07/10/90 00:00:00",1990,7,10,"Z1",54.523,54.8717,18.05,18.0833,15,13,7.9,,"N",4,9,
"WCLOR1990028",67,"CLOR",1990028,"07/10/90 00:00:00",1990,7,10,"R4",54.53,54.8833,18.2212,18.3687,17,0,7.9,,"N",4,9,
"WCLOR1990029",67,"CLOR",1990029,"07/10/90 00:00:00",1990,7,10,"R4",54.53,54.8833,18.2212,18.3687,17,14,7.8,,"N",4,9,
"WCLOR1990030",67,"CLOR",1990030,"07/11/90 00:00:00",1990,7,11,"ZN2",54.23,54.3833,18.573,18.955,16,0,7.2,,"N",4,4,
"WCLOR1990031",67,"CLOR",1990031,"07/11/90 00:00:00",1990,7,11,"ZN2",54.23,54.3833,18.573,18.955,16,14,7.3,,"N",4,4,
"WCLOR1990032",67,"CLOR",1990032,"07/11/90 00:00:00",1990,7,11,"P110",54.3,54.5,19.0648,19.108,70,0,7.2,,"N",4,4,
"WCLOR1990033",67,"CLOR",1990033,"07/11/90 00:00:00",1990,7,11,"P110",54.3,54.5,19.0648,19.108,70,68,8.5,,"N",4,4,
"WCLOR1990034",67,"CLOR",1990034,"07/12/90 00:00:00",1990,7,12,"ZN4",54.4,54.6667,18.5,18.8333,71,0,7.8,,"N",4,4,
"WCLOR1990035",67,"CLOR",1990035,"07/12/90 00:00:00",1990,7,12,"ZN4",54.4,54.6667,18.5,18.8333,71,69,7.9,,"N",4,4,
"WCLOR1990036",67,"CLOR",1990036,"07/12/90 00:00:00",1990,7,12,"P116",54.3206,54.5343,19.1736,19.2893,88,0,7.5,,"N",4,4,
"WCLOR1990037",67,"CLOR",1990037,"07/12/90 00:00:00",1990,7,12,"P116",54.3206,54.5343,19.1736,19.2893,88,86,9.1,,"N",4,4,
"WCLOR1990038",67,"CLOR",1990038,"07/12/90 00:00:00",1990,7,12,"P1",54.5,54.8333,19.2,19.3333,109,0,7.5,,"N",4,4,
"WCLOR1990039",67,"CLOR",1990039,"07/12/90 00:00:00",1990,7,12,"P1",54.5,54.8333,19.2,19.3333,109,25,7.6,,"N",4,4,
"WCLOR1990040",67,"CLOR",1990040,"07/12/90 00:00:00",1990,7,12,"P1",54.5,54.8333,19.2,19.3333,109,50,7.6,,"N",4,4,
"WCLOR1990041",67,"CLOR",1990041,"07/12/90 00:00:00",1990,7,12,"P1",54.5,54.8333,19.2,19.3333,109,75,8,,"N",4,4,
"WCLOR1990042",67,"CLOR",1990042,"07/12/90 00:00:00",1990,7,12,"P1",54.5,54.8333,19.2,19.3333,109,106,9.199999999999999,,"N",4,4,
"WCLOR1991001",67,"CLOR",1991001,"06/06/91 00:00:00",1991,6,6,"P140",55.33,55.55,18.24,18.4,89,0,7.31,7.8,"N",4,9,
"WCLOR1991002",67,"CLOR",1991002,"06/06/91 00:00:00",1991,6,6,"P140",55.33,55.55,18.24,18.4,89,30,7.32,6.5,"N",4,9,
"WCLOR1991003",67,"CLOR",1991003,"06/06/91 00:00:00",1991,6,6,"P140",55.33,55.55,18.24,18.4,89,60,7.37,4.1,"N",4,9,
"WCLOR1991004",67,"CLOR",1991004,"06/06/91 00:00:00",1991,6,6,"P140",55.33,55.55,18.24,18.4,89,85,8.369999999999999,4.8,"N",4,9,
"WCLOR1991005",67,"CLOR",1991005,"06/07/91 00:00:00",1991,6,7,"P2",55.173,55.2883,18,18,76,0,7.21,8.1,"N",4,9,
"WCLOR1991006",67,"CLOR",1991006,"06/07/91 00:00:00",1991,6,7,"P2",55.173,55.2883,18,18,76,65,9.52,4.3,"N",4,9,
"WCLOR1991007",67,"CLOR",1991007,"06/07/91 00:00:00",1991,6,7,"P2",55.173,55.2883,18,18,76,74,12.14,5.2,"N",4,9,
"WCLOR1991008",67,"CLOR",1991008,"06/07/91 00:00:00",1991,6,7,"P3",55.13,55.2167,17.04,17.0667,91,0,7.26,8.300000000000001,"N",4,6,
"WCLOR1991009",67,"CLOR",1991009,"06/07/91 00:00:00",1991,6,7,"P3",55.13,55.2167,17.04,17.0667,91,50,7.89,3.7,"N",4,6,
"WCLOR1991010",67,"CLOR",1991010,"06/07/91 00:00:00",1991,6,7,"P3",55.13,55.2167,17.04,17.0667,91,60,8.17,3.7,"N",4,6,
"WCLOR1991011",67,"CLOR",1991011,"06/07/91 00:00:00",1991,6,7,"P3",55.13,55.2167,17.04,17.0667,91,75,11.16,4.4,"N",4,6,
"WCLOR1991012",67,"CLOR",1991012,"06/07/91 00:00:00",1991,6,7,"P3",55.13,55.2167,17.04,17.0667,91,87,12.59,5.4,"N",4,6,
"WCLOR1991013",67,"CLOR",1991013,"06/07/91 00:00:00",1991,6,7,"P5",55.15,55.25,15.59,15.9833,89,0,7.36,8.9,"N",6,6,
"WCLOR1991014",67,"CLOR",1991014,"06/07/91 00:00:00",1991,6,7,"P5",55.15,55.25,15.59,15.9833,89,45,8.390000000000001,3.7,"N",6,6,
"WCLOR1991015",67,"CLOR",1991015,"06/07/91 00:00:00",1991,6,7,"P5",55.15,55.25,15.59,15.9833,89,65,12.22,4.8,"N",6,6,
"WCLOR1991016",67,"CLOR",1991016,"06/07/91 00:00:00",1991,6,7,"P5",55.15,55.25,15.59,15.9833,89,85,15,4.6,"N",6,6,
"WCLOR1991017",67,"CLOR",1991017,"06/08/91 00:00:00",1991,6,8,"P39",54.443,54.7383,15.08,15.1333,64,0,7.47,9.5,"N",6,6,
"WCLOR1991018",67,"CLOR",1991018,"06/08/91 00:00:00",1991,6,8,"P39",54.443,54.7383,15.08,15.1333,64,60,11.65,3.8,"N",6,6,
"WCLOR1991019",67,"CLOR",1991019,"06/08/91 00:00:00",1991,6,8,"B12",54.193,54.3217,14.2506,14.4177,9,0,7.85,12.4,"N",2,6,
"WCLOR1991020",67,"CLOR",1991020,"06/08/91 00:00:00",1991,6,8,"B12",54.193,54.3217,14.2506,14.4177,9,7,7.92,12.2,"N",2,6,
"WCLOR1991021",67,"CLOR",1991021,"06/08/91 00:00:00",1991,6,8,"B13",54.193,54.3217,14.15,14.25,13,0,7.54,12.4,"N",2,6,
"WCLOR1991022",67,"CLOR",1991022,"06/09/91 00:00:00",1991,6,9,"K6",54.1524,54.254,15.32,15.5333,14,0,7.09,12.6,"N",6,6,
"WCLOR1991023",67,"CLOR",1991023,"06/09/91 00:00:00",1991,6,9,"M3",54.27,54.45,15.59,15.9833,36,0,7.44,10.7,"N",6,6,
"WCLOR1991024",67,"CLOR",1991024,"06/09/91 00:00:00",1991,6,9,"M3",54.27,54.45,15.59,15.9833,36,33,7.86,5.5,"N",6,6,
"WCLOR1991025",67,"CLOR",1991025,"06/09/91 00:00:00",1991,6,9,"P16",54.38,54.6333,16.48,16.8,20,0,6.89,13.2,"N",4,6,
